20,S12889,ASSEMINI
20,S12867,BONORVA
20,S12872,BORORE
20,S12812,CANIGA
20,S12899,CHIRIALZA
20,S12970,CIXERRI
20,S12814,SCALA DI GIOCCA
20,S12954,SILIQUA
20,S12876,SOLARUSSA
20,S12896,SU CANALE
20,S12950,IGLESIAS
20,S12971,BARBUSI
20,S12875,BAULADU MILIS
20,S12806,SANT`ORSOLA
20,S12885,SAMASSI SERRENTI
20,S12883,SANLURI STATO
20,S12897,SANT`ANNA
20,S12857,MONTI TELTI
20,S12891,CAGLIARI
20,S12890,CAGLIARI ELMAS
20,S12851,CALA SABINA
20,S12815,CAMPOMELA
20,S12859,BERCHIDDA
20,S12973,MONTE ARCAU
20,S12850,GOLFO ARANCI MARITTIMA
20,S12852,GOLFO ARANCI
20,S12855,OLBIA
20,S12878,ORISTANO
20,S12860,OSCHIRI
20,S12881,PABILLONIS
20,S12869,MACOMER
20,S12888,DECIMOMANNU
20,S12953,MUSEI
20,S12816,PLOAGHE
20,S12952,VILLAMASSARGIA DOMUSNOVAS
20,S12887,VILLASOR
20,S12802,PORTO TORRES
20,S12873,ABBASANTA
20,S12882,SAN GAVINO
20,S12856,ENAS
20,S12865,TORRALBA
20,S12803,PORTO TORRES MARITTIMA
20,S12805,S.GIORGIO DI SASSARI
20,S12853,MADONNA DI CASTRO
20,S12874,PAULILATINO
20,S12956,VILLASPECIOSA UTA
20,S12804,SAN GIOVANNI
20,S12807,SASSARI
20,S12813,TISSI USINI
20,S12817,ARDARA
20,S12854,MARINELLA
20,S12861,OZIERI FRAIGAS
20,S12862,OZIERI CHILIVANI
20,S12864,MORES ITTIREDDU
20,S12866,GIAVE
20,S12879,MARRUBIU TERRALBA ARBOREA
20,S12886,SERRAMANNA NURAMINIS
20,S12895,RUDALZA
20,S12901,OLBIA MARITTIMA ISOLA BIANCA
20,S12818,CARBONIA SERBARIU
20,S12880,URAS MOGORO
