3,S00173,S.SILVESTRO
3,S00229,SETTIMO
3,S00862,SEZZADIO
3,S00429,CHIUSANO COSSOMBRONE
3,S00217,COLLEGNO
3,S00923,PRIOLA
3,S00053,ROVASENDA
3,S00213,S. AMBROGIO
3,S00347,ISOLA D`ASTI
3,S00700,MANTA
3,S00545,TORRE S.GIORGIO
3,S00239,TRONZANO
3,F00009,F00009
3,S00315,BORGO S.MARTINO
3,S00456,CAMBIANO SANTENA
3,F00010,F00010
3,F00047,F00047
3,S00458,VILLANOVA
3,S00035,TORINO PORTA SUSA
3,S04005,SAN GIACOMO
3,S00224,TORINO DORA
3,S00022,VAPRIO D`AGOGNA
3,S00600,VILLASTELLONE
3,S01807,VOGHERA
3,S00004,PIEVE VERGONTE
3,S00613,BORGO SAN DALMAZZO
3,S00209,BRUZOLO
3,S00972,CASALEGGIO
3,S00864,CASSINE
3,S01123,CASTELLETTO TICINO
3,S00465,CASTELLO D`ANNONE
3,S04000,CASTELLAZZO CASALCERMELLI
3,S00056,ROVASENDA ALTA
3,S00054,BURONZO
3,S00158,CALUSO
3,S00157,CANDIA CANAVESE
3,S00603,CAVALLERMAGGIORE
3,S00541,CERCENASCO
3,S04006,ROCCAGRIMALDA
3,S00029,BIVIO MADONNA DELL`OLMO
3,S00203,BEAULARD
3,S00177,MORANO SUL PO
3,S00824,MUSSOTTO
3,S00008,OMEGNA CRUSINALLO
3,S01007,BEURA CARDEZZA
3,S00501,MADONNA DELLA SCALA
3,S00220,TORINO ORBASSANO FASCIO SUD
3,S00983,MARANO TICINO
3,S01019,MEINA
3,S00875,MERANA
3,S00156,MERCENASCO
3,S00243,S. GERMANO VERCELLESE
3,S00336,S.GIORGIO CASALE
3,S01941,S.GIULIANO PIEMONTE
3,S00842,POCAPAGLIA
3,S01025,DORMELLETTO
3,S00926,ECA NASAGO`
3,S00869,TERZO MONTABONE
3,S00452,TORINO LINGOTTO
3,S00223,TORINO S. PAOLO
3,S00450,TORINO SMISTAMENTO NORD
3,S00228,TORINO STURA
3,S00342,TONCO ALFIANO
3,S00219,TORINO P.NUOVA
3,S00234,TORRAZZA P.
3,S04300,CARBONARA SCRIVIA
3,S00825,ALBA
3,S00462,ASTI
3,S01008,VOGOGNA OSSOLA
3,S00721,MONASTERO PRATAVECCHI
3,S00468,FELIZZANO
3,S00904,POGLIOLA
3,S01125,POMBIA
3,S01809,PONTECURONE
3,S00871,PONTI
3,S00247,PONZANA
3,S00344,PORTACOMARO
3,S01124,PORTO VARALLO POMBIA
3,S00469,SOLERO
3,S00155,STRAMBINO
3,S00260,SUSA
3,S00974,GHISLARENGO
3,S00316,GIAROLE
3,S00951,MAGLIANO CRAVA MOROZZO
3,S00982,VARALLO POMBIA
3,S00100,VARALLO SESIA
3,S01013,VERBANIA-PALLANZA
3,S00245,VERCELLI
3,S00073,VERGNASCO
3,S00616,VERNANTE
3,S00170,VEROLENGO
3,S00701,VERZUOLO
3,S00031,VESPOLATE
3,S00953,VICOFORTE SAN MICHELE
3,S00977,VIGLIANO CANDELO
3,S00802,VIGLIANO D`ASTI
3,S00021,VIGNALE
3,S00542,VIGONE
3,S00001,VILLADOSSOLA
3,S00459,VILLAFRANCA C.
3,S00543,VILLAFRANCA P.
3,S00610,CUNEO
3,S00427,CUNICO SCANDELUZZA
3,S01010,CUZZAGO
3,S01003,DOMODOSSOLA
3,S01004,DOMO II
3,S00980,DORMELLETTO PAESE
3,S00722,DRONERO
3,S00251,EXILLES
3,S00112,FARA
3,S00737,FARIGLIANO
3,S01015,BAVENO
3,S00970,BIELLA CHIAVAZZA
3,S00544,MORETTA
3,S00976,NIBBIA
3,S00834,NIZZA MONFERRATO
3,S00513,NONE
3,S00207,PC. MEANA
3,S00311,PERTENGO
3,S00003,PIEDIMULERA
3,S00611,CUNEO GESSO
3,S00051,CUREGGIO
3,S00523,LUSERNA S. GIOVANNI
3,S00607,MADDALENE
3,S00820,MADONNA DEL PILONE
3,S00902,MARGARITA
3,S01012,MERGOZZO
3,S00082,PINEROLO OLIMPICA
3,S00172,CRESCENTINO
3,S00017,CRESSA FONTANETO
3,S00204,OULX CESANA CLAVIERE SESTRIERE
3,S00840,OVIGLIO
3,S00337,OZZANO MONFERRATO
3,S00175,PALAZZOLO VERCELLESE
3,S00002,PALLANZENO
3,S00524,TORRE PELLICE
3,S00039,TORREBERETTI
3,S00925,TRAPPA
3,S00950,TRINITA` BENE VAGIENNA
3,S00176,TRINO VERCELLESE
3,S00455,TROFARELLO
3,S00041,VALENZA
3,S00042,VALMADONNA
3,S00237,LIVORNO FERRARIS
3,S00617,LIMONE
3,S00808,MOMBARUZZO
3,S00019,MOMO
3,S00453,MONCALIERI
3,S00340,MONCALVO
3,S00735,MONCHIERO DOGLIANI
3,S00952,MONDOVI`
3,S00801,MONGARDINO
3,S00153,MONTALTO DORA
3,S00160,MONTANARO
3,S00428,MONTECHIARO D`ASTI
3,S00872,MONTECHIARO DENICE
3,S00803,MONTEGROSSO
3,S00606,FOSSANO
3,S00861,GAMALERO
3,S00511,NICHELINO
3,S00739,NIELLA
3,S00248,NOVARA
3,S00920,NUCETTO
3,S00244,OLCENENGO
3,S00984,OLEGGIO
3,S00010,OMEGNA
3,S00006,ORNAVASSO
3,S00012,ORTA MIASINO
3,S00215,ROSTA
3,S00434,S.ANNA ROBELLA
3,S00236,S. ANTONINO DI SALUGGIA
3,S00211,S. ANTONINO VAIE
3,S00609,S.BENIGNO DI CUNEO
3,S00461,S. DAMIANO D`ASTI
3,S00457,PESSIONE
3,S00011,PETTENASCO
3,S00903,PIANFEI
3,S00922,PIEVETTA
3,S00517,PINEROLO
3,S00515,PISCINA DI PINEROLO
3,S00838,BERGAMASCO
3,S00238,BIANZE`
3,S00522,BIBIANA
3,S00873,MOMBALDONE ROCCAVERANO
3,S00827,NEIVE
3,S00833,CALAMANDRANA
3,S00020,CALTIGNAGA
3,S00108,PRATO SESIA
