16,S11306,GRAVINA IN PUGLIA
16,S11509,PALAGIANO MOTTOLA
16,S11601,MONTEIASI
16,S11107,MARGHERITA DI SAV./OFANTINO
16,S11403,MINERVINO MURGE
16,S11137,BRINDISI MARITTIMA
16,S11105,CANDIDA
16,S11463,CASTELLANETA MARINA
16,S09322,TROIA CASTELLUCCIO SAURI
16,S11021,CHIEUTI SERRACAPRIOLA
16,S11051,AMENDOLA
16,S11053,FRATTAROLO
16,S11054,MANFREDONIA
16,S11106,TRINITAPOLI S.FERDIN. DI P.
16,S11119,BARI CENTRALE
16,S11130,FASANO
16,S11133,CAROVIGNO
16,S11135,S.VITO DEI NORMANNI
16,S11142,SQUINZANO
16,S11202,ORDONA
16,S11205,ROCCHETTA S.ANT.LAC.
16,S11406,CANNE DELLA BATTAGLIA
16,S11504,ACQUAVIVA DELLE FONTI
16,S11603,FRANCAVILLA FONTANA
16,S11116,BARI S. SPIRITO
16,F00050,F00050
16,F00029,F00029
16,S11028,RIGNANO GARGANICO
16,S11602,GROTTAGLIE
16,S11307,ALTAMURA
16,S09314,APICE S.ARCANGELO BONITO
16,S11024,APRICENA
16,S11203,ASCOLI SATRIANO
16,S11118,BARI PALESE MACCHIE
16,S11513,BARI S.ANDREA
16,S11150,BARI S.GIORGIO
16,S11113,BISCEGLIE
16,S11501,BITETTO PALO DEL COLLE
16,S09321,BOVINO DELICETO
16,S11204,CANDELA
16,S11402,CANOSA DI PUGLIA
16,S11309,CASAL SABINI
16,S11103,CERIGNOLA
16,S11200,CERVARO
16,S11461,METAPONTO
16,S11136,BRINDISI
16,S11131,CISTERNINO
16,S11056,SIPONTO
16,S11304,SPINAZZOLA
16,S11465,TARANTO
16,S11019,TERMOLI
16,S11505,GIOIA DEL COLLE
16,S11101,INCORONATA
16,S11606,LATIANO
16,S11145,LECCE
16,S11108,BARLETTA
16,S11512,BELLAVISTA
16,S11141,S. PIETRO VERNOTICO
16,S11025,SAN SEVERO
16,S11503,SANNICANDRO DI BARI
16,S11201,SANTUARIO INCORONATA
16,S11310,SANTERAMO
16,S11022,POSTO MOVIMENTO RIPALTA
16,S11515,MODUGNO CITTA`
16,S11114,MOLFETTA
16,S11129,MONOPOLI
16,S11605,ORIA
16,S09320,ORSARA DI PUGLIA
16,S11102,ORTANOVA
16,S11132,OSTUNI
16,S11508,PALAGIANELLO
16,S11464,PALAGIANO CHIATONA
16,S11112,TRANI
16,S11143,TREPUZZI
16,S11140,TUTURANO
16,S11510,MASSAFRA
16,S11607,MESAGNE
16,S11151,COZZE
16,S11154,EGNAZIA
16,S11148,BARI PARCO NORD
16,S11126,BARI TORRE A MARE
16,S11608,VILLA CASTELLI
16,S11128,POLIGNANO A MARE
16,S09325,PONTE ALBANITO
16,S11462,GINOSA
16,S11115,GIOVINAZZO
16,S11502,GRUMO APPULA
16,S11023,POGGIO IMPERIALE
16,S11305,POGGIORSINI
16,S11125,BARI PARCO SUD
16,S11127,MOLA DI BARI
16,S11600,NASISI
16,S11100,FOGGIA
